Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,"Prep Males Total""""","Prep Females Total""""","Prep Total""""","Year 1 Males Total""""","Year 1 Females Total""""","Year 1 Total""""","Year 2 Males total""""","Year 2 Females Total""""","Year 2 Total""""","Year 3 Males Total""""","Year 3 Females Total""""","Year 3 Total""""","Year 4 Males Total""""","Year 4 Females Total""""","Year 4 Total""""","Year 5 Males Total""""","Year 5 Females Total""""","Year 5 Total""""","Year 6 Males Total""""","Year 6 Females Total""""","Year 6 Total""""","Primary Ungraded Males Total""""","Primary Ungraded Females Total""""","Primary Ungraded Total""""","Primary Total""""","Year 7 Males Total""""","Year 7 Females Total""""","Year 7 Total""""","Year 8 Males Total""""","Year 8 Females Total""""","Year 8 Total""""","Year 9 Males Total""""","Year 9 Females Total""""","Year 9 Total""""","Year 10 Males Total""""","Year 10 Females Total""""","Year 10 Total""""","Year 11 Males Total""""","Year 11 Females Total""""","Year 11 Total""""","Year 12 Males""""","Year 12 Females""""","Year 12 Total""""","Secondary Ungraded Males Total""""","Secondary Ungraded Females Total""""","Secondary Ungraded Total""""","Secondary Total""""",Grand Total
Government,1,8223,Pakenham Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,70,132,58,55,113,59,57,116,76.6,82,158.6,52.9,60.9,113.8,47.1,48.2,95.3,0,0,0,728.7,728.7
Government,1,8225,Parkdale Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,126,290,167.2,130,297.2,172,123,295,162,107,269,165,106.9,271.9,108.5,99,207.5,0,0,0,1630.6,1630.6
Government,1,8227,Pascoe Vale Girls Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,0,164,164,0,183,183,0,201,201,0,187,187,0,182,182,0,0,0,1100,1100
Government,1,8245,Princes Hill Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,69,148,83,68,151,73,55,128,74,70,144,94.9,65.1,160,79.8,62.8,142.6,0,0,0,873.6,873.6
Government,1,8250,Bellarine Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,118,249,107,92,199,113,92,205,115.3,83.2,198.5,87.9,68.4,156.3,77,65,142,0,0,0,1149.8,1149.8
Government,1,8256,Rainbow P-12 College (interim name),Pri/Sec,O,3,5,8,6,8,14,6,2,8,6,2,8,6,4,10,3,5,8,3,4,7,0,0,0,63,4,7,11,6,5,11,10,5,15,10,4,14,1,7,8,5,7,12,0,0,0,71,134
Government,1,8260,Red Cliffs Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,46,107,81,83,164,80,73,153,51,46.4,97.4,40.9,49,89.9,36,53,89,26,26,52,752.3,752.3
Government,1,8270,Ringwood Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,125,264,123,140,263,103,149,252,135.9,131,266.9,119.7,142.5,262.2,94.9,139.5,234.4,0,0,0,1542.5,1542.5
Government,1,8276,Robinvale College (interim name),Pri/Sec,O,12,7,19,7,14,21,13,21,34,11,15,26,18,12,30,13,19,32,13,19,32,0,0,0,194,25,17,42,18,11,29,22,25,47,14,11,25,21,16,37,16,18,34,0,0,0,214,408
Government,1,8280,Rochester Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,55,34,30,64,26,40,66,31,33,64,31,39,70,31.5,31,62.5,0,0,0,381.5,381.5
Government,1,8290,Rosebud Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,61,131,74,67,141,96,89,185,83,92,175,79,114,193,78,86,164,0,0,0,989,989
Government,1,8300,Rutherglen High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,50,26,25,51,27,21,48,31,25,56,13.9,20.8,34.7,20,25.6,45.6,0,0,0,285.3,285.3
Government,1,8307,Scoresby Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,41,17,13,30,22,14,36,23,18,41,28,20,48,22.9,16.9,39.8,0,0,0,235.8,235.8
Government,1,8320,Shepparton High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,85,40,45,85,36,32,68,59.4,59,118.4,57.7,63.2,120.9,45.6,43,88.6,0,0,0,565.9,565.9
Government,1,8330,St Albans Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,104,236,141,148,289,121,117,238,114,123,237,129.2,121,250.2,88,114.6,202.6,0,0,0,1452.8,1452.8
Government,1,8335,St Arnaud Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22,10,23,33,17,13,30,19,12,31,13.8,20.5,34.3,14,17,31,0,0,0,181.3,181.3
Government,1,8337,Oakwood School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22,51,27.1,78.1,62.6,41,103.6,67.2,41.2,108.4,52.2,37.4,89.6,0,0,0,401.7,401.7
Government,1,8345,Strathmore Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,127,301,152,132,284,160,104,264,159,134,293,143,119,262,132,117,249,0,0,0,1653,1653
Government,1,8350,Sunbury College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,91,176,68,94,162,95,77,172,94,81,175,88.9,78,166.9,48,74.8,122.8,0,0,0,974.7,974.7
Government,1,8368,Sydney Road Community School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,7.8,2,9.8,8,12,20,12,7,19,17,14,31,18,10,28,0,0,0,117.8,117.8
Government,1,8370,Tallangatta Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,62,40,37,77,43,45,88,32,31,63,34.9,31.6,66.5,29.7,18.7,48.4,0,0,0,404.9,404.9
Government,1,8383,Thomastown Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,40,95,64,64,128,57,43,100,56,46,102,44,43,87,40.9,35,75.9,0,0,0,587.9,587.9
Government,1,8395,Trafalgar High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,82,156,66,66,132,54,78,132,49,55.9,104.9,42.8,48.9,91.7,34.8,33,67.8,0,0,0,684.4,684.4
Government,1,8405,University High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,120,237,142,105,247,116,128,244,100,98,198,129,122,251,155.4,120.4,275.8,0,0,0,1452.8,1452.8
Government,1,8407,Roxburgh College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,92,200,136,99,235,127,107,234,111,93,204,130,109,239,96,103,199,33,32,65,1376,1376
Government,1,8410,Upper Yarra Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,36,92,44,46,90,56,37,93,56,34,90,42,38.2,80.2,27.1,30,57.1,0,0,0,502.3,502.3
Government,1,8415,Upwey High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,67.2,146.2,65,60,125,50,56,106,62,64,126,46.8,70,116.8,52.6,51.3,103.9,0,0,0,723.9,723.9
Government,1,8420,Vermont Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,111,248,150,129,279,124,123,247,120,113,233,110.8,123,233.8,91.9,92.8,184.7,0,0,0,1425.5,1425.5
Government,1,8421,Kambrya College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,132,323,155,134,289,106,77,183,94,106,200,106.9,120.8,227.7,79.4,76.5,155.9,0,0,0,1378.6,1378.6
Government,1,8422,Wanganui Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,96,195,105,98,203,96,93,189,106,112.4,218.4,111.2,106.2,217.4,92.9,89.3,182.2,0,0,0,1205,1205
Government,1,8423,Carrum Downs Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,80,174,96,70,166,74,83,157,84,88,172,63,64,127,58.9,82,140.9,0,0,0,936.9,936.9
Government,1,8425,Wangaratta High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,61,113,59,71,130,69.9,77,146.9,72,74,146,67.4,68.3,135.7,56.7,56.9,113.6,0,0,0,785.2,785.2
Government,1,8428,Wantirna College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,130,255,127,119,246,99,103,202,116,122,238,116.8,123,239.8,71,81,152,0,0,0,1332.8,1332.8
Government,1,8430,Warracknabeal Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,32,17,17,34,22,10,32,17,14,31,24,20.3,44.3,14.9,15.7,30.6,0,0,0,203.9,203.9
Government,1,8437,Warrandyte High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,59,39,34,73,44,30,74,51,40,91,43.8,29,72.8,39.8,41,80.8,0,0,0,450.6,450.6
Government,1,8462,Wellington Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,144,330,193,136,329,182,126,308,158,132,290,163,152,315,129.9,128.8,258.7,0,0,0,1830.7,1830.7
Government,1,8465,Werribee Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,272,150,129,279,134.2,131,265.2,124,133,257,116,148.9,264.9,110,115,225,0,0,0,1563.1,1563.1
Government,1,8466,Bairnsdale Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,91,184,94,109,203,90,97,187,91.9,92.9,184.8,91.9,68,159.9,85.3,71.3,156.6,0,0,0,1075.3,1075.3
Government,1,8470,Westall Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,72,44,42,86,45,31,76,55,37,92,52,48,100,36.7,27,63.7,0,0,0,489.7,489.7
Government,1,8474,Wheelers Hill Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,48,105,56,59,115,58,54,112,51,48,99,48,72.8,120.8,38.9,30.8,69.7,0,0,0,621.5,621.5
Government,1,8475,Williamstown High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,132,251,134,123,257,106,138,244,119,134,253,127.9,131.4,259.3,119.7,124.5,244.2,0,0,0,1508.5,1508.5
Government,1,8480,Wodonga Senior Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,9,20.8,21,41.8,200.9,187,387.9,235.6,215.7,451.3,183.8,242.9,426.7,0,0,0,1317.7,1317.7
Government,1,8490,Yarram Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,37,24,19,43,27,24,51,30,20,50,34,28,62,20.9,21.5,42.4,0,0,0,285.4,285.4
Government,1,8500,Yea High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,39,26,25,51,36.6,29,65.6,33,26,59,40.1,46,86.1,14.9,25.1,40,0,0,0,340.7,340.7
Government,1,8704,Glen Eira College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,64,143,74,60.2,134.2,69,73,142,64,55,119,64,44,108,46,42,88,32,26,58,792.2,792.2
Government,1,8705,Craigieburn Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,91,208,110,99,209,78,67,145,60,57,117,57,78,135,44.9,54,98.9,0,0,0,912.9,912.9
Government,1,8707,Emerald Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,52,113,56,62,118,82,64,146,67.9,63,130.9,61.1,57.4,118.5,58,48,106,0,0,0,732.4,732.4
Government,1,8708,Reservoir High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,64,140,55,60,115,52,46,98,60,33,93,46,37,83,39.9,45.8,85.7,0,0,0,614.7,614.7
Government,1,8709,Hampton Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,73,166,82,82,164,95,108,203,101,86,187,100,110.1,210.1,85.9,94,179.9,0,0,0,1110,1110
Government,1,8710,Hoppers Crossing Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,105,233,130,132,262,113,135,248,156,105,261,127,127,254,87.9,96,183.9,0,0,0,1441.9,1441.9
Government,1,8715,Keilor Downs Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,113,268,146,142,288,115,93,208,116,110,226,98,96,194,89,103,192,0,0,0,1376,1376
Government,1,8716,Kurnai College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,84,170,100,72,172,88,83,171,82,118,200,127.9,107.9,235.8,82.8,143.8,226.6,0,0,0,1175.4,1175.4
Government,1,8718,Kurunjang Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,64,151,77,70,147,68,72,140,50,53,103,60,62,122,41.9,65.9,107.8,0,0,0,770.8,770.8
Government,1,8720,Lakes Entrance Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,43,27,33,60,21,21,42,17,18,35,19,20,39,11.4,10,21.4,0,0,0,240.4,240.4
Government,1,8722,Elisabeth Murdoch College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,163,330,165,175,340,152.4,119,271.4,149,149,298,106.8,126.8,233.6,81,123,204,0,0,0,1677,1677
Government,1,8723,Sunbury Downs Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,56,121,78,81,159,84,54,138,73,64,137,53,69,122,57.7,51,108.7,0,0,0,785.7,785.7
Government,1,8724,Forest Hill College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,27,67,72,35,107,55,33,88,65,43,108,79.9,55,134.9,42.9,48,90.9,0,0,0,595.8,595.8
Government,1,8725,Patterson River Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,94,187,93,86,179,96,78,174,85,85,170,83,89,172,75.8,65,140.8,0,0,0,1022.8,1022.8
Government,1,8730,St Helena Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,120,256,166,142,308,128,129,257,151,136,287,123,145,268,99.5,115.5,215,0,0,0,1591,1591
Government,1,8731,Stawell Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,69,36,34,70,31,33,64,44,37,81,39.7,42.8,82.5,31,23,54,0,0,0,420.5,420.5
Government,1,8734,Rowville Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,119,254,160,135,295,163,150,313,156,135,291,154,151.8,305.8,174.8,157,331.8,0,0,0,1790.6,1790.6
Government,1,8736,Wonthaggi Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,114,239,137.6,106,243.6,118,120.2,238.2,126.6,103.8,230.4,111.6,94.4,206,69.4,69,138.4,0,0,0,1295.6,1295.6
Government,1,8739,Sandringham College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,58,162,107,43,150,63,48.1,111.1,88,69,157,105.6,75.7,181.3,88.5,88.2,176.7,0,0,0,938.1,938.1
Government,1,8742,Fitzroy High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,47,121,72.4,38,110.4,43,54,97,66,59.5,125.5,61.8,27.8,89.6,29.6,30.4,60,0,0,0,603.5,603.5
Government,1,8743,Ashwood High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,32,87,29,26,55,27,25,52,33,39,72,31,24,55,28,28,56,0,0,0,377,377
Government,1,8744,Mullauna Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,51,43,25,68,50,22,72,47,40,87,47.9,32.8,80.7,27.8,40.3,68.1,0,0,0,426.8,426.8
Government,1,8745,Leongatha Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,57,108,54,61,115,54,27,81,35,45,80,49.6,41.6,91.2,29.2,35.7,64.9,0,0,0,540.1,540.1
Government,1,8746,Diamond Valley College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,78,72,38,110,50,51,101,74,67.9,141.9,51,63,114,55.9,73.8,129.7,0,0,0,674.6,674.6
Government,1,8747,Blackburn English Language School,Language,O,3,8,11,12,11,23,13,14,27,15,14,29,20,11,31,17,15,32,14,12,26,0,0,0,179,19,17,36,20,12,32,11,13,24,44,29,73,0,0,0,0,0,0,0,0,0,165,344
Government,1,8748,Collingwood English Language School,Language,O,2,4,6,7,7,14,8,8,16,10,2,12,16,14,30,13,7,20,16,8,24,0,0,0,122,12,11,23,16,10,26,15,13,28,12,16,28,9,5,14,11,2,13,0,0,0,132,254
Government,1,8749,Noble Park English Language School,Language,O,23,16,39,22,32,54,27,28,55,26,30,56,30,21,51,31,23,54,30,26,56,0,0,0,365,29,25,54,22,25,47,28,16,44,73,75,148,0,0,0,0,0,0,0,0,0,293,658
Government,1,8750,Greensborough Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,31,84,48,49,97,63,37,100,52,65,117,62,49,111,66.9,68.9,135.8,0,0,0,644.8,644.8
Government,1,8753,Ararat Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,57,26,18,44,27,22,49,18,22,40,24.7,24.5,49.2,19.7,23.5,43.2,0,0,0,282.4,282.4
Government,1,8775,Mill Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,86,188,116,100,216,98,117,215,117,149,266,168,160,328,135,167.8,302.8,0,0,0,1515.8,1515.8
Government,1,8777,Bacchus Marsh College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,59,142,85,63,148,70,59,129,56,57,113,60,73,133,48.9,42.9,91.8,0,0,0,756.8,756.8
Government,1,8783,The Grange P-12 College,Pri/Sec,O,75,53.4,128.4,56.2,52,108.2,58,52,110,53,43,96,59.2,44,103.2,58,54,112,58,59,117,0,0,0,774.8,74,54,128,76,60,136,56,57,113,85,79,164,59,84,143,73,57,130,0,0,0,814,1588.8
Government,1,8787,Taylors Lakes Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,142,267,132,127,259,126,121,247,118,123,241,137,119,256,110,115,225,0,0,0,1495,1495
Government,1,8790,Sunshine College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,77,165,94,63,157,70,55,125,138,52,190,130,59,189,85,74,159,0,0,0,985,985
Government,1,8791,Wallan Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,51,98,57,70,127,54,50,104,54,47,101,60,51.9,111.9,36.5,19.8,56.3,0,0,0,598.2,598.2
Government,1,8797,Thornbury High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9,90,178.9,82.2,88,170.2,98,70.2,168.2,117.6,78,195.6,97.7,74.5,172.2,100.9,59.8,160.7,0,0,0,1045.8,1045.8
Government,1,8798,Portland Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,49,115,61,67,128,75,60,135,62,49.8,111.8,69.3,61.5,130.8,46,46.4,92.4,0,0,0,713,713
Government,1,8799,Copperfield College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,162,365,181,170,351,174,159,333,143,168,311,189,191,380,135.9,137,272.9,0,0,0,2012.9,2012.9
Government,1,8800,Bayside P-12 College,Pri/Sec,O,12,14,26,7,17,24,4,8,12,9,9,18,6,9,15,10,8,18,10,6,16,0,0,0,129,81,42,123,80,65,145,81,51,132,74,65,139,71,66,137,76,51,127,0,0,0,803,932
Government,1,8801,South Oakleigh Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,50,98,53,34,87,40,29,69,35,47,82,36.9,44.9,81.8,33.7,27.8,61.5,0,0,0,479.3,479.3
Government,1,8802,Swan Hill College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,106,84,74,158,75,68,143,79,58,137,69.7,69.8,139.5,76,84.4,160.4,0,0,0,843.9,843.9
Government,1,8803,Traralgon College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,78,162,77,85,162,81,97,178,80,84,164,84.9,82.9,167.8,51.4,49.8,101.2,0,0,0,935,935
Government,1,8804,Mornington Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,131,283,176,126,302,119,121,240,148,132,280,129,141.8,270.8,117,103.6,220.6,0,0,0,1596.4,1596.4
Government,1,8806,Essendon East Keilor District College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,46,99,48,35,83,69,33,102,96,62,158,93,46,139,69,76,145,0,0,0,726,726
Government,1,8807,Brunswick Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,78,180,93,79,172,83,92,175,115,81,196,93,77,170,86.4,68.4,154.8,0,0,0,1047.8,1047.8
Government,1,8808,Glen Waverley Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,146,302,170,155,325,158,132,290,160,161,321,174.7,168,342.7,181,168,349,0,0,0,1929.7,1929.7
Government,1,8809,Monterey Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,58,29,14,43,33,25,58,32,16,48,23,23,46,23,16,39,0,0,0,292,292
Government,1,8811,Warrnambool College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,88,193,123,113,236,114.4,93,207.4,93,94,187,133.5,117.9,251.4,83.9,99.5,183.4,0,0,0,1258.2,1258.2
Government,1,8812,Viewbank College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,95,227,144,100,244,111,106,217,103.6,94,197.6,112.9,95.9,208.8,93.6,94.6,188.2,0,0,0,1282.6,1282.6
Government,1,8813,Noble Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,53,39,29,68,30,31,61,36,33,69,41,38,79,59,47,106,0,0,0,436,436
Government,1,8814,Baimbridge College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,60,36,39,75,50.2,47,97.2,41,41,82,39.9,20.1,60,24.4,19.6,44,0,0,0,418.2,418.2
Government,1,8815,Yarra Hills Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,93,181,92,80,172,75,63,138,86,71,157,59.7,44,103.7,25,29,54,0,0,0,805.7,805.7
Government,1,8816,Heathmont College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,48,112,50,45,95,64,44,108,50,40,90,34,26,60,20,36,56,0,0,0,521,521
Government,1,8818,Horsham College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,61,148,64,69,133,67,52,119,67,67.9,134.9,93.1,101.9,195,68.9,78.9,147.8,0,0,0,877.7,877.7
Government,1,8819,Melbourne Girls College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,0,259,259,0,206,206,0,256,256,0,260.8,260.8,0,237,237,0,0,0,1446.8,1446.8
Government,1,8820,Western Heights Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26,68,55,23,78,36,28,64,68,33,101,73,29,102,61.7,47.9,109.6,0,0,0,522.6,522.6
