"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Government",1,5230,"Peninsula Specialist College","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","21","77","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81","37","118","118","195",2019,"F"
"Government",1,5231,"Chalcot Lodge Primary School","Primary","O","26","22","48","24","17","41","28","27","55","15","9","24","14","26","40","22","20","42","23","22","45","0","0","0","295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","295",2019,"F"
"Government",1,5232,"Rangebank Primary School","Primary","O","30","29","59","39","32","71","36","25","61","32","24","56","34","24","58","23","32","55","28","30","58","0","0","0","418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","418",2019,"F"
"Government",1,5234,"Knox Gardens Primary School","Primary","O","44","46","90","46","40","86","25","24","49","26","30","56","20","16","36","21","24","45","12","22","34","0","0","0","396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","396",2019,"F"
"Government",1,5235,"Southern Cross Primary School","Primary","O","18","17","35","19","26","45","23","7","30","8","10","18","16","17","33","17","9","26","15","18","33","0","0","0","220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220",2019,"F"
"Government",1,5236,"Kings Park Primary School","Primary","O","24","34","58","35","43","78","30","35","65","39","29","68","34","27","61","31","34","65","32","33","65","0","0","0","460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","460",2019,"F"
"Government",1,5238,"Dandenong Valley Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.2","33.2","123.4","123.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","38","93","93","216.4",2019,"F"
"Government",1,5239,"Mornington Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.8","2","10.8","10.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","7","21","21","31.8",2019,"F"
"Government",1,5240,"Bayside Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","11","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","14","36","36","67",2019,"F"
"Government",1,5241,"Rolling Hills Primary School","Primary","O","28","28","56","35","20","55","30.2","28","58.2","20","24","44","27","28","55","28.6","22","50.6","19","33","52","0","0","0","370.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","370.8",2019,"F"
"Government",1,5243,"Craigieburn South Primary School","Primary","O","48","33","81","56","52","108","56","49","105","44","55","99","55","43","98","57","49","106","67","47","114","0","0","0","711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","711",2019,"F"
"Government",1,5244,"Findon Primary School","Primary","O","31","31","62","36","21","57","38","15","53","31","21","52","33","25","58","25","21","46","32","24","56","0","0","0","384","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","384",2019,"F"
"Government",1,5245,"Loch Sport Primary School","Primary","O","3","2","5","0","2","2","2","0","2","2","1","3","1","2","3","0","0","0","1","0","1","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16",2019,"F"
"Government",1,5246,"Yarra Ranges Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.4","15.8","54.2","54.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.8","12.8","53.6","53.6","107.8",2019,"F"
"Government",1,5247,"Colac Specialist School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","8.8","25.8","25.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.6","12","30.6","30.6","56.4",2019,"F"
"Government",1,5248,"Goonawarra Primary School","Primary","O","34","31","65","34","34","68","25","41","66","25","36","61","34","34","68","24.2","24","48.2","33","32","65","0","0","0","441.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","441.2",2019,"F"
"Government",1,5251,"Mildura Specialist School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73","22.6","95.6","95.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64","35.2","99.2","99.2","194.8",2019,"F"
"Government",1,5253,"Southern Autistic School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","153.4","30.4","183.8","183.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","11","79","79","262.8",2019,"F"
"Government",1,5254,"Bellbridge Primary School","Primary","O","46","54","100","52","51","103","63","45","108","44","49","93","40.2","52","92.2","52","42","94","50","46","96","0","0","0","686.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","686.2",2019,"F"
"Government",1,5255,"Croydon Hills Primary School","Primary","O","47","46","93","46","53","99","45","41.9","86.9","62","62","124","41","35","76","61","58","119","63","70","133","0","0","0","730.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","730.9",2019,"F"
"Government",1,5256,"Kurunjang Primary School","Primary","O","41","32","73","44","39","83","43","47","90","54","41","95","40.2","53","93.2","50","31","81","47","38","85","0","0","0","600.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600.2",2019,"F"
"Government",1,5257,"Langwarrin Park Primary School","Primary","O","57","54","111","41","48","89","57","49","106","52","48","100","43","60","103","45","47","92","58","52","110","0","0","0","711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","711",2019,"F"
"Government",1,5258,"Taylors Lakes Primary School","Primary","O","45","42","87","46","53","99","59","50","109","40","56","96","47","38","85","49","50","99","64","60","124","0","0","0","699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","699",2019,"F"
"Government",1,5260,"Glen Katherine Primary School","Primary","O","42","38","80","51.4","37","88.4","46","33","79","40","42","82","40","29","69","42","48","90","34","50","84","0","0","0","572.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","572.4",2019,"F"
"Government",1,5261,"Coburg Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","5","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","8","33","33","51",2019,"F"
"Government",1,5262,"Broadmeadows Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.8","66.4","161.2","161.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","37.6","95.6","95.6","256.8",2019,"F"
"Government",1,5267,"Sunshine Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59.6","29.4","89","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.6","14","80.6","80.6","169.6",2019,"F"
"Government",1,5268,"Swan Hill Specialist School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","14","51","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.2","19","59.2","59.2","110.2",2019,"F"
"Government",1,5269,"Richmond Primary School","Primary","O","30","28","58","31.6","26","57.6","20","29","49","36","25","61","36","27","63","15","24","39","21","34","55","0","0","0","382.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","382.6",2019,"F"
"Government",1,5271,"Yarra Primary School","Primary","O","27","17","44","17","16","33","27","15","42","23","26","49","16.2","18.4","34.6","27","21","48","19","11","30","0","0","0","280.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280.6",2019,"F"
"Government",1,5272,"Skene Street School Stawell","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","3.8","18.8","18.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","10","28","28","46.8",2019,"F"
"Government",1,5273,"Horsham Special School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","10","34","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.6","19","52.6","52.6","86.6",2019,"F"
"Government",1,5276,"Hampden Specialist School","Special","O","4","0","4","1","0","1","5.6","2","7.6","1","1","2","4","1","5","3","2","5","1","0","1","0","0","0","25.6","2","1","3","4","0","4","4","1","5","3","1","4","4","3","7","3","1","4","0","0","0","27","52.6",2019,"F"
"Government",1,5277,"Warrnambool Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","21.6","77.6","77.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.6","22.6","74.2","74.2","151.8",2019,"F"
"Government",1,5278,"Yarraville Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","5","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","9","39","39","59",2019,"F"
"Government",1,5280,"Clifton Springs Primary School","Primary","O","37","26","63","40","27","67","21","27","48","34","39","73","33","32","65","33","32","65","34","21","55","0","0","0","436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","436",2019,"F"
"Government",1,5281,"Park Ridge Primary School","Primary","O","45","25","70","45","38","83","41","29","70","54","53","107","42","38","80","56","56","112","46","37","83","0","0","0","605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","605",2019,"F"
"Government",1,5282,"Portland Bay School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","6","27","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","10.6","29.6","29.6","56.6",2019,"F"
"Government",1,5283,"Hamilton Parklands School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.6","5","18.6","18.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6","4","14.6","14.6","33.2",2019,"F"
"Government",1,5284,"Merriang Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","20","63","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","12","47","47","110",2019,"F"
"Government",1,5285,"Orchard Grove Primary School","Primary","O","42","43","85","60","42","102","68","42","110","46","42","88","49","47","96","52","51","103","42","40","82","0","0","0","666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","666",2019,"F"
"Government",1,5286,"Meadowglen Primary School","Primary","O","34","46","80","35","32","67","34","39","73","40","33","73","45","33","78","38","38","76","31","21","52","0","0","0","499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","499",2019,"F"
"Government",1,5287,"Altona Green Primary School","Primary","O","23","33","56","32","40","72","30","25","55","21","34","55","31","32","63","20","21","41","19","19","38","0","0","0","380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","380",2019,"F"
"Government",1,5288,"Boroondara Park Primary School","Primary","O","26","22","48","40","37","77","35","42","77","34","46","80","37","52","89","55","45","100","57","43","100","0","0","0","571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","571",2019,"F"
"Government",1,5289,"Warragul & District Specialist School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.4","12","48.4","48.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","23.4","71.4","71.4","119.8",2019,"F"
"Government",1,5290,"Western Autistic School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","289","73","362","362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.4","2","14.4","14.4","376.4",2019,"F"
"Government",1,5291,"Warracknabeal Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.8","2.6","16.4","16.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","7","22","22","38.4",2019,"F"
"Government",1,5292,"Coral Park Primary School","Primary","O","34","29","63","31","26","57","35","38","73","35","24","59","35","40","75","17","24","41","43","26","69","0","0","0","437","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","437",2019,"F"
"Government",1,5293,"Maramba Primary School","Primary","O","27","20","47","21","17","38","27","17","44","17","20","37","23","15","38","23","23","46","31","25","56","0","0","0","306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","306",2019,"F"
"Government",1,5294,"Thomas Mitchell Primary School","Primary","O","49","45","94","57","50","107","76","33","109","52","51","103","62","64","126","62","54","116","74","54","128","0","0","0","783","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","783",2019,"F"
"Government",1,5295,"Karoo Primary School","Primary","O","35","31","66","47.4","37","84.4","33","38","71","37","38","75","43","40","83","44","34","78","36","51","87","0","0","0","544.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","544.4",2019,"F"
"Government",1,5297,"Mackellar Primary School","Primary","O","36","22","58","33","27","60","44","35","79","33","29","62","44","28","72","29","19","48","41","26","67","0","0","0","446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","446",2019,"F"
"Government",1,5298,"Bendigo Special Developmental School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.4","12","51.4","51.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","24.6","69.6","69.6","121",2019,"F"
"Government",1,5299,"Echuca Specialist School","Special","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.6","5.4","51","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.4","16","59.4","59.4","110.4",2019,"F"
"Government",1,5301,"Aspendale Gardens Primary School","Primary","O","52","44","96","60","55","115","48.6","48","96.6","54","48","102","52","37","89","54","46","100","58","46","104","0","0","0","702.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","702.6",2019,"F"
