"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","Year","CENSUS_TYPE"
"Catholic",2,605,"St Aloysius College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75","75","0","78","78","0","72","72","0","67","67","0","77","77","0","78","78","0","0","0","447","447",2020,"F"
"Catholic",2,607,"All Saints Parish School","Primary","O","13","27","40","13","19","32","16","16","32","11","16","27","24","23","47","12","21","33","24","14","38","0","0","0","249","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","249",2020,"F"
"Catholic",2,625,"Catholic College Sale","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78","90","168","77.6","79","156.6","81","74","155","81","55","136","59","62","121","57","54","111","0","0","0","847.6","847.6",2020,"F"
"Catholic",2,646,"St Augustine's College","Pri/Sec","O","26","22","48","21","21","42","25","28","53","23","31","54","21","26","47","25","27","52","26","25","51","0","0","0","347","45","38","83","45","28","73","37","22","59","38","32","70","32","17","49","13","25","38","0","0","0","372","719",2020,"F"
"Catholic",2,653,"Our Holy Redeemer School","Primary","O","15","12","27","14","12","26","13","12","25","13","5","18","16","12","28","8","11","19","12","20","32","0","0","0","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175",2020,"F"
"Catholic",2,661,"Our Lady of the Sacred Heart Primary","Primary","O","3","3","6","5","5","10","5","6","11","2","1","3","4","6","10","5","4","9","4","1","5","0","0","0","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54",2020,"F"
"Catholic",2,672,"St Joseph's School","Primary","O","12","3","15","3","7","10","10","13","23","8","7","15","5","12","17","5","10","15","13","8","21","0","0","0","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116",2020,"F"
"Catholic",2,684,"St Joseph's School","Primary","O","7","1","8","6","3","9","3","2","5","5","4","9","1","2","3","6","1","7","3","1","4","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45",2020,"F"
"Catholic",2,690,"Mercy Regional College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","36","75","41","46","87","38","41","79","24","37","61","30","35","65","22","35","57","0","0","0","424","424",2020,"F"
"Catholic",2,691,"St Patrick's School","Primary","O","22","17","39","16","13","29","25","24","49","15","23","38","28","20","48","24","18","42","27","20","47","0","0","0","292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","292",2020,"F"
"Catholic",2,707,"St Columba's College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","200","0","159","159","0","165","165","0","157","157","0","192","192","0","161","161","0","0","0","1034","1034",2020,"F"
"Catholic",2,715,"St Michael's School","Primary","O","10","6","16","7","3","10","6","3","9","1","7","8","4","7","11","8","5","13","4","10","14","0","0","0","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81",2020,"F"
"Catholic",2,724,"St Mary's School","Primary","O","21","23","44","14","11","25","20","22","42","12","17","29","10","10","20","14","14","28","11","11","22","0","0","0","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210",2020,"F"
"Catholic",2,726,"St Kilian's School","Primary","O","17","20","37","17","19","36","25","16","41","19","22","41","15","20","35","18","23","41","16","15","31","0","0","0","262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","262",2020,"F"
"Catholic",2,733,"Genazzano FCJ College","Pri/Sec","O","0","13","13","0","12","12","0","18","18","0","13","13","0","22","22","0","38","38","0","51","51","0","0","0","167","0","129.4","129.4","0","111","111","0","122","122","0","116","116","0","129","129","0","163","163","0","0","0","770.4","937.4",2020,"F"
"Catholic",2,753,"St Augustine's School","Primary","O","27","16","43","28","15","43","21","27","48","26","25","51","30","16","46","20","28","48","32","23","55","0","0","0","334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","334",2020,"F"
"Catholic",2,782,"St Patrick's School","Primary","O","9","12","21","9","7","16","12","9","21","8","12","20","16","13","29","4","10","14","11","15","26","0","0","0","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147",2020,"F"
"Catholic",2,836,"St Patrick's School","Primary","O","33","25","58","37","30","67","26","23","49","26","19","45","27","27","54","23","24","47","23","26","49","0","0","0","369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","369",2020,"F"
"Catholic",2,840,"St Thomas' School","Primary","O","9","7","16","10","7","17","14","9","23","3","7","10","7","12","19","2","4","6","11","10","21","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112",2020,"F"
"Catholic",2,841,"St Joseph's School","Primary","O","23","20","43","16","22","38","22","27","49","27","26","53","30","23","53","32","25","57","30","32","62","0","0","0","355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","355",2020,"F"
"Catholic",2,848,"St Joseph's School","Primary","O","20","12","32","24","14","38","19","19","38","18","13","31","23","13","36","25","12","37","24","17","41","0","0","0","253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","253",2020,"F"
"Catholic",2,909,"St John's School","Primary","O","20","29","49","25","26","51","19","23","42","23","25","48","27","22","49","28","27","55","22","26","48","0","0","0","342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","342",2020,"F"
"Catholic",2,914,"Our Lady of Mercy College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","214","214","0","199","199","0","198","198","0","200","200","0","201","201","0","188","188","0","0","0","1200","1200",2020,"F"
"Catholic",2,915,"St Joseph's School","Primary","O","25","15","40","15","13","28","19","14","33","16","19","35","19","20","39","22","30","52","16","37","53","0","0","0","280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","280",2020,"F"
"Catholic",2,923,"St Brigid's School","Primary","O","13","21","34","18","15","33","10","10","20","19","17","36","18","18","36","24","21","45","22","21","43","0","0","0","247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","247",2020,"F"
"Catholic",2,924,"St Columba's School","Primary","O","27","21","48","26","21","47","25","23","48","24","20","44","23","26","49","17","22","39","25","24","49","0","0","0","324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","324",2020,"F"
"Catholic",2,931,"Our Lady Help of Christians School","Primary","O","22","26","48","22","24","46","38","29","67","18","21","39","22","29","51","14.4","20","34.4","23","30","53","0","0","0","338.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","338.4",2020,"F"
"Catholic",2,932,"St Anthony's School","Primary","O","5","10","15","12","10","22","8","12.4","20.4","16","7","23","16","8","24","10","20","30","11","3","14","0","0","0","148.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148.4",2020,"F"
"Catholic",2,935,"St Mary's School","Primary","O","9","12","21","12","11","23","14","18","32","13","19","32","13","15","28","16","15","31","13","21","34","0","0","0","201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","201",2020,"F"
"Catholic",2,937,"Sacred Heart School","Primary","O","15","18","33","15","23","38","13","15","28","25","21","46","19","20","39","23","27","50","19","26","45","0","0","0","279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","279",2020,"F"
"Catholic",2,950,"St Joseph's School","Primary","O","22","25","47","26","15","41","18","23","41","25","12","37","27","14","41","21","19","40","14","14","28","0","0","0","275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","275",2020,"F"
"Catholic",2,954,"St Mary's School","Primary","O","34","21","55","27","26","53","34","19","53","29","29","58","25","28","53","26","22","48","24","26","50","0","0","0","370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","370",2020,"F"
"Catholic",2,955,"St Joseph's School","Primary","O","4","8","12","5","8","13","5","9","14","8","13","21","7","14","21","7","7","14","7","7","14","0","0","0","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109",2020,"F"
"Catholic",2,956,"De La Salle College","Pri/Sec","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","16","25","0","25","0","0","0","41","166","0","166","180","0","180","178","0","178","150","0","150","175.6","0","175.6","154","0","154","0","0","0","1003.6","1044.6",2020,"F"
"Catholic",2,962,"St Margaret Mary's School","Primary","O","6","6","12","13","12","25","5","6","11","10","15","25","8","14","22","10","12","22","12","4","16","0","0","0","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133",2020,"F"
"Catholic",2,981,"St Francis Xavier School","Primary","O","27","41","68","40","36","76","25","37","62","33","30","63","31","34","65","30","19","49","24","31","55","0","0","0","438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","438",2020,"F"
"Catholic",2,991,"St Laurence O'Toole School","Primary","O","12","11.2","23.2","12","13","25","13","12","25","15","12","27","17","16.1","33.1","13","19","32","15","15","30","0","0","0","195.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195.3",2020,"F"
"Catholic",2,999,"St Joseph's School","Primary","O","8","6","14","11","1","12","5","3","8","11","8","19","6","11","17","5","7","12","10","12","22","0","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104",2020,"F"
"Catholic",2,1013,"St Brigid's School","Primary","O","30","15","45","25","20","45","28","28","56","30","17","47","17","23","40","26","21","47","25","30","55","0","0","0","335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","335",2020,"F"
"Catholic",2,1015,"St James School","Primary","O","7","5","12","8","11","19","9","13","22","11","9","20","14","5","19","9","8","17","8","2","10","0","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119",2020,"F"
"Catholic",2,1024,"St Mary's School","Primary","O","19","18","37","18","20","38","11","20","31","18","23","41","11","11","22","10","10","20","9","11","20","0","0","0","209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","209",2020,"F"
"Catholic",2,1033,"Holy Rosary School","Primary","O","12","29","41","28","17","45","23","24","47","17","12","29","19","29","48","14","17","31","24","18","42","0","0","0","283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","283",2020,"F"
"Catholic",2,1036,"St Aloysius' School","Primary","O","8","3","11","6","4","10","6","1","7","6","7","13","3","11","14","11","10","21","10","6","16","0","0","0","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92",2020,"F"
"Catholic",2,1041,"St Anthony's School","Primary","O","11","8","19","14","18","32","19","13","32","17","12","29","18","19","37","16","5","21","16","19","35","0","0","0","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205",2020,"F"
"Catholic",2,1045,"St Joseph's School","Primary","O","15","6","21","14","10","24","13","11","24","16","6","22","18","7","25","15","10","25","9","10","19","0","0","0","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160",2020,"F"
"Catholic",2,1058,"St Mary's School","Primary","O","5","5","10","3","4","7","2","6","8","4","5","9","3","4","7","1","5","6","4","5","9","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56",2020,"F"
"Catholic",2,1067,"Holy Rosary School","Primary","O","24","23","47","20","27","47","22","27","49","29","20","49","17","21","38","20","23","43","20","23","43","0","0","0","316","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","316",2020,"F"
"Catholic",2,1070,"St Columba's School","Primary","O","11","10","21","10","13","23","15","19","34","9","14","23","16","13","29","8","6","14","4","7","11","0","0","0","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155",2020,"F"
"Catholic",2,1072,"Our Lady of the Rosary","Primary","O","21","14","35","25","25","50","16","18","34","26","26","52","24","17","41","19","23","42","25","25","50","0","0","0","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","304",2020,"F"
"Catholic",2,1084,"St Mary's School","Primary","O","36","35","71","48","43","91","40","54","94","37","42","79","55","41","96","38","49","87","38","27","65","0","0","0","583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","583",2020,"F"
"Catholic",2,1097,"St Mary's School","Primary","O","4","3","7","4","4","8","11","14","25","7","5","12","9","10","19","10","6","16","13","12","25","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112",2020,"F"
"Catholic",2,1099,"St Brendan's School","Primary","O","3","3","6","4","7","11","3","3","6","3","4","7","5","6","11","4","1","5","2","1","3","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49",2020,"F"
"Catholic",2,1101,"Our Lady of the Immaculate Conception School","Primary","O","26","24.2","50.2","19","26","45","26","24","50","23","25","48","28","23","51","33","20","53","28","19","47","0","0","0","344.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","344.2",2020,"F"
"Catholic",2,1108,"St Mary's School","Primary","O","17","16","33","18","18","36","30.4","18","48.4","25","14","39","16","13","29","17","13","30","9","24","33","0","0","0","248.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","248.4",2020,"F"
"Catholic",2,1109,"St John's School","Primary","O","13","14","27","13","13","26","17","12","29","14","12","26","15","15","30","15","9","24","17","16","33","0","0","0","195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195",2020,"F"
"Catholic",2,1122,"St Brigid's College","Secondary","O","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","21","44","19","22","41","19","22","41","24.4","25","49.4","20","19","39","32","22","54","0","0","0","268.4","268.4",2020,"F"
"Catholic",2,1134,"St Joan of Arc School","Primary","O","35","20","55","22","35","57","32","25","57","28","30","58","27","27","54","19","25","44","21","28","49","0","0","0","374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","374",2020,"F"
"Catholic",2,1136,"St John's School","Primary","O","13","9","22","14","13","27","6","15","21","15","15","30","14","11","25","10","19","29","9","10","19","0","0","0","173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173",2020,"F"
"Catholic",2,1146,"St John's School","Primary","O","23","18","41","16","22.4","38.4","16","16","32","21","10","31","10","12","22","12","10","22","13","6","19","0","0","0","205.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205.4",2020,"F"
"Catholic",2,1152,"St Joseph's School","Primary","O","17","14","31","28.2","22","50.2","14","30","44","23","14","37","19","27","46","27","20","47","18.2","25","43.2","0","0","0","298.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","298.4",2020,"F"
